Publication Type;Authors;Book Authors;Book Editors;Book Group Authors;Author Full Names;Book Author Full Names;Group Authors;Article Title;Source Title;Book Series Title;Book Series Subtitle;Language;Document Type;Conference Title;Conference Date;Conference Location;Conference Sponsor;Conference Host;Author Keywords;Keywords Plus;Abstract;Addresses;Affiliations;Reprint Addresses;Email Addresses;Researcher Ids;ORCIDs;Funding Orgs;Funding Name Preferred;Funding Text;Cited References;Cited Reference Count;Times Cited, WoS Core;Times Cited, All Databases;180 Day Usage Count;Since 2013 Usage Count;Publisher;Publisher City;Publisher Address;ISSN;eISSN;ISBN;Journal Abbreviation;Journal ISO Abbreviation;Publication Date;Publication Year;Volume;Issue;Part Number;Supplement;Special Issue;Meeting Abstract;Start Page;End Page;Article Number;DOI;DOI Link;Book DOI;Early Access Date;Number of Pages;WoS Categories;Web of Science Index;Research Areas;IDS Number;Pubmed Id;Open Access Designations;Highly Cited Status;Hot Paper Status;Date of Export;UT (Unique WOS ID);Web of Science Record
C;"Zhao, GZ; Zuo, WL";;"Huang, XY; Zhu, XB; Xu, KL; Wu, JH";;"Zhao, Guozhen; Zuo, Wanli";;;Semi-supervised Word Sense Disambiguation via Context Weighting;MODERN TECHNOLOGIES IN MATERIALS, MECHANICS AND INTELLIGENT SYSTEMS;Advanced Materials Research;;;;4th International Conference on Intelligent System and Applied Material (GSAM);AUG 23-24, 2014;Taiyuan, PEOPLES R CHINA;;;;;;;;;;;;;;;;;;;;;;;;1022-6680;;978-3-03835-314-0;;;;2014;1049;;;;;;1327;1338;;10.4028/www.scientific.net/AMR.1049-1050.1327;http://dx.doi.org/10.4028/www.scientific.net/AMR.1049-1050.1327;;;;;;;;;;;;;WOS:000349279100283;View Full Record in Web of Science
C;"Lin, YJ; Zhao, C; Shao, ML; Zhao, XJ; Chen, HF";;;ACM;"Lin, Yujie; Zhao, Chen; Shao, Minglai; Zhao, Xujiang; Chen, Haifeng";;;Adaptation Speed Analysis for Fairness-aware Causal Models;PROCEEDINGS OF THE 32ND ACM INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT, CIKM 2023;;;;;32nd ACM International Conference on Information and Knowledge Management (CIKM);OCT 21-25, 2023;Birmingham, ENGLAND;Assoc Comp Machinery,ACM Special Interest Grp Informat Retrieval,ACM SIGWEB;;;;;;;;;"chen, haifeng/GSM-9693-2022; yujie, lin/P-8141-2019; Zhao, Xujiang/IXD-3212-2023";"Chen, Haifeng/0000-0003-3934-7311; Zhao, Xujiang/0000-0003-4950-4018; Lin, Yujie/0000-0002-0514-6186; Zhao, Chen/0000-0002-6400-0048";;;;;;;;;;;;;;;979-8-4007-0124-5;;;;2023;;;;;;;1421;1430;;10.1145/3583780.3614774;http://dx.doi.org/10.1145/3583780.3614774;;;;;;;;;;;;;WOS:001161549501050;View Full Record in Web of Science
C;"Diaz, F; Metzler, D";;Veloso, MM;;"Diaz, Fernando; Metzler, Donald";;;Pseudo-Aligned Multilingual Corpora;20TH INTERNATIONAL JOINT CONFERENCE ON ARTIFICIAL INTELLIGENCE;;;;;20th International Joint Conference on Artificial Intelligence;JAN 06-12, 2007;Hyderabad, INDIA;;;;;;;;;;;Diaz, Fernando/0000-0003-2345-1288;;;;;;;;;;;;;;;;;;;2007;;;;;;;2727;2732;;;;;;;;;;;;;;;;WOS:000283721000437;View Full Record in Web of Science
C;Kang, SJ;;"Ji, DH; Lua, KT";;Kang, SJ;;;Corpus-based ontology learning for word sense disambiguation;PACLIC 17: Language, Information and Computation, Proceedings;;;;;17th Pacific Asia Conference on Language, Information and Computation;JAN 01-OCT 03, 2003;Sentosa, SINGAPORE;Lee Fdn Singapore,Colips Council,Sijori Hotel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2003;;;;;;;399;407;;;;;;;;;;;;;;;;WOS:000235839100044;View Full Record in Web of Science
C;"Kohlhase, M; Müller, D; Owre, S; Rabe, F";;"AyalaRincon, M; Munoz, CA";;"Kohlhase, Michael; Mueller, Dennis; Owre, Sam; Rabe, Florian";;;Making PVS Accessible to Generic Services by Interpretation in a Universal Format;INTERACTIVE THEOREM PROVING (ITP 2017);Lecture Notes in Computer Science;;;;8th International Conference on Interactive Theorem Proving (ITP);SEP 26-29, 2017;Brasilia, BRAZIL;Univ Brasilia, Dept Comp Sci,Univ Brasilia, Dept Math,Microsoft,European Assoc Artificial Intelligence,District Fed Res Support Fdn,Brazilian Educ Minist, Coordinat Personnel Training Higher Educ,Brazilian Natl Council Sci & Technol Dev;;;;;;;;;;"Muller, Dennis/0000-0002-4482-4912; Rabe, Florian/0000-0003-3040-3655; Kohlhase, Michael/0000-0002-9859-6337";;;;;;;;;;;;;0302-9743;1611-3349;978-3-319-66107-0;;;;2017;10499;;;;;;319;335;;10.1007/978-3-319-66107-0_21;http://dx.doi.org/10.1007/978-3-319-66107-0_21;;;;;;;;;;;;;WOS:000478660800021;View Full Record in Web of Science
J;"Yang, R; Zeng, QC; You, K; Qiao, YJ; Huang, LC; Hsieh, CC; Rosand, B; Goldwasser, J; Dave, A; Keenan, T; Ke, YH; Hong, C; Liu, N; Chew, E; Radev, D; Lu, ZY; Xu, H; Chen, QY; Li, IRE";;;;"Yang, Rui; Zeng, Qingcheng; You, Keen; Qiao, Yujie; Huang, Lucas; Hsieh, Chia-Chun; Rosand, Benjamin; Goldwasser, Jeremy; Dave, Amisha; Keenan, Tiarnan; Ke, Yuhe; Hong, Chuan; Liu, Nan; Chew, Emily; Radev, Dragomir; Lu, Zhiyong; Xu, Hua; Chen, Qingyu; Li, Irene";;;Ascle-A Python Natural Language Processing Toolkit for MedicalText Generation:Development and Evaluation Study;JOURNAL OF MEDICAL INTERNET RESEARCH;;;;;;;;;;;;;;;;;"Keenan, Tiarnan/KRQ-5718-2024; Chen, Qingyu/Q-8343-2019; Liu, Nan/HCS-2632-2022";"Goldwasser, Jeremy/0009-0001-4263-2108; Liu, Nan/0000-0003-3610-4883; Keenan, Tiarnan/0000-0002-2253-1772; Qiao, Yujie/0009-0009-7182-2355; YANG, RUI/0009-0006-0597-7197; Zeng, Qingcheng/0000-0002-8697-2729";;;;;;;;;;;;;1438-8871;;;;;OCT 3;2024;26;;;;;;;;e60601;10.2196/60601;http://dx.doi.org/10.2196/60601;;;;;;;;39361955;;;;;WOS:001428046100004;View Full Record in Web of Science
J;"Mathias, MS; Netto, CFD; Moreno, FM; Coelho, JF; de Freitas, LP; de Barros, MR; de Mello, PC; Dottori, M; Cozman, FG; Costa, AHR; Nogueira, AC Jr; Gomi, ES; Tannuri, EA";;;;"Mathias, Marlon S.; Netto, Caio F. D.; Moreno, Felipe M.; Coelho, Jefferson F.; de Freitas, Lucas P.; de Barros, Marcel R.; de Mello, Pedro C.; Dottori, Marcelo; Cozman, Fabio G.; Costa, Anna H. R.; Nogueira Junior, Alberto C.; Gomi, Edson S.; Tannuri, Eduardo A.";;;A Physics-Informed Neural Operator for the Simulation of Surface Waves;JOURNAL OF OFFSHORE MECHANICS AND ARCTIC ENGINEERING-TRANSACTIONS OF THE ASME;;;;;;;;;;;;;;;;;"Aoun Tannuri, Eduardo/G-9196-2012; Cardozo de Mello, Pedro/AAD-8346-2020; Dottori, Marcelo/G-8798-2011; Sproesser Mathias, Marlon/ABG-9598-2021; Rodrigues de Barros, Marcel/NES-3786-2025; Gomi, Edson/D-1264-2013; Costa, Anna/I-2469-2012";;;;;;;;;;;;;;0892-7219;1528-896X;;;;DEC 1;2024;146;6;;;;;;;61201;10.1115/1.4064676;http://dx.doi.org/10.1115/1.4064676;;;;;;;;;;;;;WOS:001349541300001;View Full Record in Web of Science
J;"Michoel, T; Zhang, JD";;;;"Michoel, Tom; Zhang, Jitao David";;;Causal inference in drug discovery and development;DRUG DISCOVERY TODAY;;;;;;;;;;;;;;;;;;Zhang, Jitao David/0000-0002-3085-0909;;;;;;;;;;;;;1359-6446;1878-5832;;;;OCT;2023;28;10;;;;;;;103737;10.1016/j.drudis.2023.103737;http://dx.doi.org/10.1016/j.drudis.2023.103737;;AUG 2023;;;;;;37591410;;;;;WOS:001069451200001;View Full Record in Web of Science
J;"Li, S; Zhao, JB; Shi, GR; Tan, YP; Xu, HF; Chen, G; Lan, HB; Lin, ZQ";;;;"Li, Si; Zhao, Jianbo; Shi, Guirong; Tan, Yuanpeng; Xu, Huifang; Chen, Guang; Lan, Haibo; Lin, Zhiqing";;;Chinese Grammatical Error Correction Based on Convolutional Sequence to Sequence Model;IEEE ACCESS;;;;;;;;;;;;;;;;;Xu, Huifang/IUQ-0089-2023;;;;;;;;;;;;;;2169-3536;;;;;;2019;7;;;;;;72905;72913;;10.1109/ACCESS.2019.2917631;http://dx.doi.org/10.1109/ACCESS.2019.2917631;;;;;;;;;;;;;WOS:000472196000001;View Full Record in Web of Science
J;"Hirtreiter, E; Balhorn, LS; Schweidtmann, AM";;;;"Hirtreiter, Edwin; Schulze Balhorn, Lukas; Schweidtmann, Artur M.";;;Toward automatic generation of control structures for process flow diagrams with large language models;AICHE JOURNAL;;;;;;;;;;;;;;;;;"Schulze Balhorn, Lukas/HTT-3033-2023; Schweidtmann, Artur M./JCO-4722-2023";"Hirtreiter, Edwin/0000-0002-0693-925X; Schweidtmann, Artur M./0000-0001-8885-6847; Schulze Balhorn, Lukas/0000-0001-7494-9110";;;;;;;;;;;;;0001-1541;1547-5905;;;;JAN;2024;70;1;;;;;;;;10.1002/aic.18259;http://dx.doi.org/10.1002/aic.18259;;OCT 2023;;;;;;;;;;;WOS:001075164700001;View Full Record in Web of Science
J;"Zhang, LL; Zhou, ZX; Ji, PY; Mei, AX";;;;"Zhang, Lingling; Zhou, Zhenxiong; Ji, Pengyu; Mei, Aoxue";;;Application of Attention Mechanism with Prior Information in Natural Language Processing;INTERNATIONAL JOURNAL ON ARTIFICIAL INTELLIGENCE TOOLS;;;;;;;;;;;;;;;;;zhang, lingling/HDM-2189-2022;;;;;;;;;;;;;;0218-2130;1793-6349;;;;JUN;2022;31;4;;;;;;;2240008;10.1142/S0218213022400085;http://dx.doi.org/10.1142/S0218213022400085;;;;;;;;;;;;;WOS:000812432900001;View Full Record in Web of Science
J;"O'Connor, D; Mandino, F; Shen, X; Horien, C; Ge, X; Herman, P; Hyder, F; Crair, M; Papademetris, X; Lake, EMR; Constable, RT";;;;"O'Connor, D.; Mandino, F.; Shen, X.; Horien, C.; Ge, X.; Herman, P.; Hyder, F.; Crair, M.; Papademetris, X.; Lake, E. M. R.; Constable, R. T.";;;Functional network properties derived from wide-field calcium imaging differ with wakefulness and across cell type;NEUROIMAGE;;;;;;;;;;;;;;;;;"O'Connor, David/ABF-3191-2021; Constable, R./ABE-8038-2021; Hyder, D. S. Fahmeed/A-2644-2015";"Crair, Michael/0000-0001-6469-2550; Hyder, D. S. Fahmeed/0000-0001-7822-4002; Horien, Corey/0000-0001-6738-1029; O'Connor, David/0000-0002-8885-518X";;;;;;;;;;;;;1053-8119;1095-9572;;;;DEC 1;2022;264;;;;;;;;119735;10.1016/j.neuroimage.2022.119735;http://dx.doi.org/10.1016/j.neuroimage.2022.119735;;NOV 2022;;;;;;36347441;;;;;WOS:000904336900010;View Full Record in Web of Science
C;Guy, I;;;ACM;Guy, Ido;;;Connecting Sellers and Buyers on the World's Largest Inventory;12TH ACM CONFERENCE ON RECOMMENDER SYSTEMS (RECSYS);;;;;12th ACM Conference on Recommender Systems (RecSys);OCT 02-07, 2018;Vancouver, CANADA;Spotify,Univ Massachusetts Amherst,Johannes Kepler Univ Linz,ACM;;;;;;;;;;;;;;;;;;;;;;;;;978-1-4503-5901-6;;;;2018;;;;;;;490;491;;10.1145/3240323.3241733;http://dx.doi.org/10.1145/3240323.3241733;;;;;;;;;;;;;WOS:000458675100083;View Full Record in Web of Science
J;"Liu, B; Yin, GS";;;;"Liu, Bin; Yin, Guosheng";;;Graphmax for Text Generation;JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH;;;;;;;;;;;;;;;;;Liu, Bin/B-4768-2018;;;;;;;;;;;;;;1076-9757;1943-5037;;;;;2023;78;;;;;;823;848;;;;;;;;;;;;;;;;WOS:001112179300002;View Full Record in Web of Science
C;"Olsák, M; Kaliszyk, C; Urban, J";;"DeGiacomo, G; Catala, A; Dilkina, B; Milano, M; Barro, S; Bugarin, A; Lang, J";;"Olsak, Miroslav; Kaliszyk, Cezary; Urban, Josef";;;Property Invariant Embedding for Automated Reasoning;ECAI 2020: 24TH EUROPEAN CONFERENCE ON ARTIFICIAL INTELLIGENCE;Frontiers in Artificial Intelligence and Applications;;;;24th European Conference on Artificial Intelligence (ECAI);AUG 29-SEP 08, 2020;European Assoc Artificial Intelligence, ELECTR NETWORK;Spanish Assoc Artificial Intelligence,Univ Santiago Compostela, Res Ctr Intelligent Technologies;European Assoc Artificial Intelligence;;;;;;;;Kaliszyk, Cezary/H-8791-2016;Kaliszyk, Cezary/0000-0002-8273-6059;;;;;;;;;;;;;0922-6389;1879-8314;"978-1-64368-101-6; 978-1-64368-100-9";;;;2020;325;;;;;;1395;1402;;10.3233/FAIA200244;http://dx.doi.org/10.3233/FAIA200244;;;;;;;;;;;;;WOS:000650971301082;View Full Record in Web of Science
J;Lin, L;;;;Lin, Li;;;Chinese named entity recognition based on feature fusion;INTELLIGENT DECISION TECHNOLOGIES-NETHERLANDS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1872-4981;1875-8843;;;;2024 NOV 15;2024;;;;;;;;;;10.1177/18724981241297458;http://dx.doi.org/10.1177/18724981241297458;;NOV 2024;;;;;;;;;;;WOS:001471226500001;View Full Record in Web of Science
C;"Tibo, A; Frasconi, P; Jaeger, M";;"Ceci, M; Hollmen, J; Todorovski, L; Vens, C; Dzeroski, S";;"Tibo, Alessandro; Frasconi, Paolo; Jaeger, Manfred";;;A Network Architecture for Multi-Multi-Instance Learning;MACHINE LEARNING AND KNOWLEDGE DISCOVERY IN DATABASES, ECML PKDD 2017, PT I;Lecture Notes in Artificial Intelligence;;;;European Conference on Machine Learning and Principles and Practice of Knowledge Discovery in Databases (ECML PKDD);SEP 18-22, 2017;Skopje, MACEDONIA;Deutsche Post DHL Grp,Google,AGT,ASML,Deloitte,NEC Europe Ltd,Siemens,Cambridge Univ Press,IEEE CAA Journal Automatica Sinica,Springer,IBM Res,Data Min & Knowledge Discovery, Machine Learning,EurAi,GrabIT;;;;;;;;;;Jaeger, Manfred/0000-0002-5641-8153;;;;;;;;;;;;;2945-9133;1611-3349;"978-3-319-71249-9; 978-3-319-71248-2";;;;2017;10534;;I;;;;737;752;;10.1007/978-3-319-71249-9_44;http://dx.doi.org/10.1007/978-3-319-71249-9_44;;;;;;;;;;;;;WOS:000443109900044;View Full Record in Web of Science
C;"Yin, MM; Wang, JTL";;"Kumar, V; Tsumoto, S; Zhong, N; Yu, PS; Wu, XD";;"Yin, MM; Wang, JTL";;;Mining genes in DNA using GeneScout;2002 IEEE INTERNATIONAL CONFERENCE ON DATA MINING, PROCEEDINGS;;;;;2nd IEEE International Conference on Data Mining;DEC 09-12, 2002;MAEBASHI CITY, JAPAN;IEEE Comp Soc Tech Comm Pattern Anal & Machine Intelligence,IEEE Comp Soc Tech Comm Computat Intelligence,Maebashi Convent Bur,Maebashi City Govt,Gunmma Prefecture Govt,Maebashi Inst Technol,AdIn Res Inc,Japan Res Inst Ltd,Support Ctr Adv Telecommun Technol Res,US AFOSR, AOARD, AROFE,SAS Inst Japan,SPSS Japan Inc,Kankodo,Syst Alpha Inc,GCC Inc,Yamato Inc,Daiei Dream Co Ltd;;;;;;;;;;;;;;;;;;;;;;;;;0-7695-1754-4;;;;2002;;;;;;;733;736;;10.1109/ICDM.2002.1184041;http://dx.doi.org/10.1109/ICDM.2002.1184041;;;;;;;;;;;;;WOS:000180274000110;View Full Record in Web of Science
C;"Chatziantoniou, D; Kantere, V";;"Wrembel, R; Gamper, J; Kotsis, G; Tjoa, AM; Khalil, I";;"Chatziantoniou, Damianos; Kantere, Verena";;;Data-driven and On-Demand Conceptual Modeling;BIG DATA ANALYTICS AND KNOWLEDGE DISCOVERY, DAWAK 2023;Lecture Notes in Computer Science;;;;25th International Conference on Big Data Analytics and Knowledge Discovery (DaWaK);AUG 28-30, 2023;Penang, MALAYSIA;Soft Comput Center Hagenburg,Inst telecooperat,Web applicat Soc;;;;;;;;;Kantere, Verena/AAM-8913-2020;;;;;;;;;;;;;;0302-9743;1611-3349;"978-3-031-39830-8; 978-3-031-39831-5";;;;2023;14148;;;;;;340;355;;10.1007/978-3-031-39831-5_31;http://dx.doi.org/10.1007/978-3-031-39831-5_31;;;;;;;;;;;;;WOS:001330381900023;View Full Record in Web of Science
C;"Mathias, MS; Netto, CFD; Moreno, FM; Coelho, JF; de Freitas, LP; de Barros, MR; de Mello, PC; Dottori, M; Cozman, FG; Costa, AHR; Nogueira, AC Jr; Gomi, ES; Tannuri, EA";;;AMER SOC MECHANICAL ENGINEERS;"Mathias, Marlon S.; Netto, Caio F. D.; Moreno, Felipe M.; Coelho, Jefferson F.; de Freitas, Lucas P.; de Barros, Marcel R.; de Mello, Pedro C.; Dottori, Marcelo; Cozman, Fabio G.; Costa, Anna H. R.; Nogueira Junior, Alberto C.; Gomi, Edson S.; Tannuri, Eduardo A.";;;A PHYSICS-INFORMED NEURAL OPERATOR FOR THE SIMULATION OF SURFACE WAVES;PROCEEDINGS OF ASME 2023 42ND INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE & ARCTIC ENGINEERING, OMAE2023, VOL 7;;;;;ASME 42nd International Conference on Ocean, Offshore and Arctic Engineering (OMAE);JUN 11-16, 2023;Univ Melbourne, Melbourne, AUSTRALIA;Amer Soc Mech Engineers, Ocean, Offshore & Arctic Engn Div,Univ Tasmania, Australian Maritime Coll,Univ Western Australia;Univ Melbourne;;;;;;;;"Sproesser Mathias, Marlon/ABG-9598-2021; Gomi, Edson/D-1264-2013; Cardozo de Mello, Pedro/AAD-8346-2020; Costa, Anna/I-2469-2012; Dottori, Marcelo/G-8798-2011; Aoun Tannuri, Eduardo/G-9196-2012; Rodrigues de Barros, Marcel/NES-3786-2025";;;;;;;;;;;;;;;;978-0-7918-8689-2;;;;2023;;;;;;;;;;;;;;;;;;;;;;;;WOS:001216326700013;View Full Record in Web of Science
C;"Yang, YF; Zhang, HP; Wu, LF; Liu, X; Zhang, YS";;"Nguyen, NT; Jearanaitanakij, K; Selamat, A; Trawinski, B; Chittayasothorn, S";;"Yang, Yaofei; Zhang, Hua-Ping; Wu, Linfang; Liu, Xin; Zhang, Yangsen";;;Cached Embedding with Random Selection: Optimization Technique to Improve Training Speed of Character-Aware Embedding;INTELLIGENT INFORMATION AND DATABASE SYSTEMS (ACIIDS 2020), PT I;Lecture Notes in Artificial Intelligence;;;;12th Asian Conference on Intelligent Information and Database Systems (ACIIDS);MAR 23-26, 2020;Phuket, ELECTR NETWORK;King Mongkuts Inst Technol Ladkrabang,Wroclaw Univ Sci & Technol,IEEE SMC Tech Comm Computat Collect Intelligence,European Res Ctr Informat Syst,Univ Newcastle,Yeungnam Univ,Leiden Univ,Univ Teknologi Malaysia,BINUS Univ,Quang Binh Univ,Nguyen Tat Thanh Univ;;;;;;;;;zhang, huaping/KQU-3923-2024;"Zhang, Huaping/0000-0002-0137-4069; Yang, Yaofei/0000-0003-3650-0667";;;;;;;;;;;;;0302-9743;1611-3349;"978-3-030-41964-6; 978-3-030-41963-9";;;;2020;12033;;;;;;51;62;;10.1007/978-3-030-41964-6_5;http://dx.doi.org/10.1007/978-3-030-41964-6_5;;;;;;;;;;;;;WOS:000611576500005;View Full Record in Web of Science
J;"Opitz, J; Parcalabescu, L; Frank, A";;;;"Opitz, Juri; Parcalabescu, Letitia; Frank, Anette";;;AMR Similarity Metrics from Principles;TRANSACTIONS OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS;;;;;;;;;;;;;;;;;;Parcalabescu, Letitia/0000-0002-3892-5629;;;;;;;;;;;;;;2307-387X;;;;;2020;8;;;;;;522;538;;10.1162/tacl_a_00329;http://dx.doi.org/10.1162/tacl_a_00329;;;;;;;;;;;;;WOS:000736531900034;View Full Record in Web of Science
C;"Kouagou, NJ; Heindorf, S; Demir, C; Ngomo, ACN";;"Garcez, ASD; Besold, TR; Gori, M; Jimenez-Ruiz, E";;"Kouagou, N'Dah Jean; Heindorf, Stefan; Demir, Caglar; Ngomo, Axel-Cyrille Ngonga";;;Neural Class Expression Synthesis;NEURAL-SYMBOLIC LEARNING AND REASONING 2023, NESY 2023;CEUR Workshop Proceedings-Series;;;;17th International Workshop on Neural-Symbolic Learning and Reasoning (NeSy);JUL 03-05, 2023;Siena, ITALY;;;;;;;;;;Heindorf, Stefan/U-6903-2017;;;;;;;;;;;;;;1613-0073;;;;;;2023;;;;;;;;;;;;;;;;;;;;;;;;WOS:001333803200046;View Full Record in Web of Science
J;"Kaity, M; Balakrishnan, V";;;;"Kaity, Mohammed; Balakrishnan, Vimala";;;Sentiment lexicons and non-English languages: a survey;KNOWLEDGE AND INFORMATION SYSTEMS;;;;;;;;;;;;;;;;;, Vimala/F-4037-2011;, Vimala/0000-0002-6859-4488;;;;;;;;;;;;;0219-1377;0219-3116;;;;DEC;2020;62;12;;;;;4445;4480;;10.1007/s10115-020-01497-6;http://dx.doi.org/10.1007/s10115-020-01497-6;;JUL 2020;;;;;;;;;;;WOS:000551361700001;View Full Record in Web of Science
J;"Xiu-Juan, M; Hai-Xing, Z; Feng, H";;;;"Xiu-Juan, Ma; Hai-Xing, Zhao; Feng, Hu";;;Cascading failure analysis in hyper-network based on the hypergraph;ACTA PHYSICA SINICA;;;;;;;;;;;;;;;;;Hu, Feng/C-4664-2011;Hu, Feng/0000-0002-7016-6781;;;;;;;;;;;;;1000-3290;;;;;APR 20;2016;65;8;;;;;;;88901;10.7498/aps.65.088901;http://dx.doi.org/10.7498/aps.65.088901;;;;;;;;;;;;;WOS:000380363400045;View Full Record in Web of Science
C;"Yun, J; Yang, E";;"Oh, A; Neumann, T; Globerson, A; Saenko, K; Hardt, M; Levine, S";;"Yun, Jihun; Yang, Eunho";;;Riemannian SAM: Sharpness-Aware Minimization on Riemannian Manifolds;ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 36 (NEURIPS 2023);Advances in Neural Information Processing Systems;;;;37th Conference on Neural Information Processing Systems (NeurIPS);DEC 10-16, 2023;New Orleans, LA;;;;;;;;;;;;;;;;;;;;;;;;1049-5258;;;;;;2023;;;;;;;;;;;;;;;;;;;;;;;;WOS:001228825104038;View Full Record in Web of Science
J;"Cai, L; Janowicz, K; Mai, GC; Yan, B; Zhu, R";;;;"Cai, Ling; Janowicz, Krzysztof; Mai, Gengchen; Yan, Bo; Zhu, Rui";;;Traffic transformer: Capturing the continuity and periodicity of time series for traffic forecasting;TRANSACTIONS IN GIS;;;;;;;;;;;;;;;;;"Zhu, Rui/ABB-9132-2020; Mai, Gengchen/ABF-8620-2020; Cai, Ling/HTQ-5344-2023";"Zhu, Rui/0000-0002-8910-9445; Mai, Gengchen/0000-0002-7818-7309";;;;;;;;;;;;;1361-1682;1467-9671;;;;JUN;2020;24;3;;;;;736;755;;10.1111/tgis.12644;http://dx.doi.org/10.1111/tgis.12644;;JUN 2020;;;;;;;;;;;WOS:000539482900001;View Full Record in Web of Science
J;"Ta, HT; Rahman, AS; Majumder, N; Hussain, A; Najjar, L; Howard, N; Poria, S; Gelbukh, A";;;;"Ta, Hoang Thang; Rahman, Abu Bakar Siddiqur; Majumder, Navonil; Hussain, Amir; Najjar, Lotfollah; Howard, Newton; Poria, Soujanya; Gelbukh, Alexander";;;WikiDes: A Wikipedia-based dataset for generating short descriptions from paragraphs;INFORMATION FUSION;;;;;;;;;;;;;;;;;"Gelbukh, Alexander/A-8979-2008; Hussain, Amir/AAG-6299-2020; Ta, Thang/AAW-7174-2021; Poria, Soujanya/KIJ-4789-2024";"Ta, Thang/0000-0003-0321-5106; Poria, Soujanya/0000-0001-6924-7931; Poria, Soujanya/0000-0003-3167-2208";;;;;;;;;;;;;1566-2535;1872-6305;;;;FEB;2023;90;;;;;;265;282;;10.1016/j.inffus.2022.09.022;http://dx.doi.org/10.1016/j.inffus.2022.09.022;;OCT 2022;;;;;;;;;;;WOS:000888090300005;View Full Record in Web of Science
J;"Guo, JW; He, YC; Qi, XX; Wu, GG; Hu, Y; Li, B; Zhang, JW";;;;"Guo, Jiawei; He, Yucheng; Qi, Xiaozhi; Wu, Guangxin; Hu, Ying; Li, Bing; Zhang, Jianwei";;;Real-time measurement and estimation of the 3D geometry and motion parameters for spatially unknown moving targets;AEROSPACE SCIENCE AND TECHNOLOGY;;;;;;;;;;;;;;;;;"li, bing/GWQ-9617-2022; Qi, Xiaozhi/JFS-3033-2023; Guo, Jarleen/JMH-1084-2023; Hu, Ying/GQZ-8100-2022";;;;;;;;;;;;;;1270-9638;1626-3219;;;;FEB;2020;97;;;;;;;;105619;10.1016/j.ast.2019.105619;http://dx.doi.org/10.1016/j.ast.2019.105619;;;;;;;;;;;;;WOS:000518700300014;View Full Record in Web of Science
J;"Carrilho, TRB; Silva, ND; Paixo, ES; Falco, IR; Fiaccone, RL; Rodrigues, LC; Katikireddi, SV; Leyland, AH; Dundas, R; Pearce, A; Velasquez-Melendez, G; Kac, G; Silva, RDR; Barreto, ML";;;;"Carrilho, Thais Rangel Bousquet; Silva, Natanael de Jesus; Paixo, Enny Santos; Falco, Ila Rocha; Fiaccone, Rosemeire Leovigildo; Rodrigues, Laura Cunha; Katikireddi, Srinivasa Vittal; Leyland, Alastair H.; Dundas, Ruth; Pearce, Anna; Velasquez-Melendez, Gustavo; Kac, Gilberto; Silva, Rita de Cassia Ribeiro; Barreto, Mauricio L.";;Nutr Grp Ctr Data Knowledge Int;Maternal and child nutrition programme of investigation within the 100 Million Brazilian Cohort: study protocol;BMJ OPEN;;;;;;;;;;;;;;;;;"Kac, Gilberto/H-6862-2012; de Jesus Silva, Natanael/AAS-2223-2021; da Silva, Renato/A-3016-2019; Velasquez-Melendez, Gustavo/ACO-7729-2022; Pearce, Anna/C-1272-2010; Barreto, Mauricio/B-1752-2008; Leyland, Alastair/C-6069-2011";"Dundas, Ruth/0000-0002-3836-4286; Katikireddi, Srinivasa/0000-0001-6593-9092; Paixao, Enny/0000-0002-4797-908X; Rangel Bousquet Carrilho, Thais/0000-0001-5928-6136; de Jesus Silva, Natanael/0000-0003-3002-1032; Leyland, Alastair/0000-0003-3741-7099";;;;;;;;;;;;;2044-6055;;;;;SEP;2023;13;9;;;;;;;e073479;10.1136/bmjopen-2023-073479;http://dx.doi.org/10.1136/bmjopen-2023-073479;;;;;;;;37673446;;;;;WOS:001117509700033;View Full Record in Web of Science
C;"Akintunde, ME; Botoeva, E; Kouvaros, P; Lomuscio, A";;"Calvanese, D; Erdem, E; Thielscher, M";;"Akintunde, Michael E.; Botoeva, Elena; Kouvaros, Panagiotis; Lomuscio, Alessio";;;Verifying Strategic Abilities of Neural-symbolic Multi-agent Systems;KR2020: PROCEEDINGS OF THE 17TH INTERNATIONAL CONFERENCE ON PRINCIPLES OF KNOWLEDGE REPRESENTATION AND REASONING;;;;;17th International Conference on Principles of Knowledge Representation and Reasoning (KR and R);SEP 12-18, 2020;ELECTR NETWORK;Artificial Intelligence Journal,KR Inc,Assoc Log Programming,Ctr Perspicuous Comp,European Assoc Artificial Intelligence,Ontopic Virtual Knowledge Graph Co;;;;;;;;;;Lomuscio, Alessio/0000-0003-3420-723X;;;;;;;;;;;;;;;978-0-9992411-7-2;;;;2020;;;;;;;22;32;;;;;;;;;;;;;;;;WOS:000720083100003;View Full Record in Web of Science
